sample_id,m_hot_kg_s,m_cold_kg_s,cp_hot_J_kgK,cp_cold_J_kgK,UA_W_K,T_hot_in_C,T_cold_in_C,Q_kW,T_hot_out_C,T_cold_out_C,effectiveness,NTU,LMTD_K,split
2766,0.231796,0.321702,3977.13,1866.49,730.453,179.182,19.495,57.7626,116.525,115.693,0.602415,1.2165,79.0778,train
2767,2.03187,0.0715458,2635.35,1698.41,15742.1,195.321,30.2737,20.0555,191.576,195.321,1,129.55,1.274,test
2768,2.39981,0.393707,2410.06,1249.78,7900.28,225.889,48.5911,87.2386,210.805,225.888,1,16.056,11.0425,train
2769,0.0928546,0.592281,2798.3,2865.08,219.218,265.41,47.4738,31.2541,145.126,65.8918,0.551924,0.843679,142.571,train
2770,0.585457,4.23366,3493.58,3083.31,352.805,119.433,42.7664,24.5556,107.428,44.6475,0.156594,0.172492,69.6009,train
2771,3.36041,0.678063,2963.65,1010.24,2186.54,288.976,8.14815,183.169,270.584,275.545,0.952174,3.192,83.7711,train
2772,4.44003,0.0780142,1718.12,3051.69,5788.85,165.642,56.7181,25.9322,162.243,165.642,1,24.3152,4.47968,test
2773,0.32497,0.144199,3218.33,4127.21,6352.94,194.411,7.24826,110.903,88.3713,193.596,0.995645,10.6747,17.457,train
2774,4.1005,0.384396,1752.85,3770.1,577.334,252.767,34.4289,101.023,238.711,104.138,0.319273,0.398378,174.983,train
2775,0.30049,1.60443,3240.55,1666.32,2201.33,293.332,10.1317,230.168,56.9591,96.2242,0.834649,2.26067,104.559,train
2776,0.489159,1.14699,1006.24,3509.83,2890.72,176.218,51.3914,61.1295,52.0242,66.5761,0.994931,5.87293,21.1468,train
2777,0.795369,0.0571973,1104.71,2068.85,135.984,194.75,27.332,13.1365,179.799,138.346,0.663094,1.14917,96.6032,train
2778,0.214566,1.19471,1987.75,1187.51,1043.69,179.873,45.4143,49.6879,63.3732,80.4371,0.866435,2.44708,47.6079,train
2779,0.162084,0.397223,1965.17,3839.9,18089.2,298.287,29.1733,85.7184,29.1733,85.3713,1,56.791,4.73866,test
2780,0.615728,0.208422,2582.72,2710.38,13349.1,134.764,11.9024,69.4047,91.1197,134.764,1,23.6308,5.19919,train
2781,0.897772,0.156605,3598.75,2356.47,277.192,98.4709,8.72755,17.0961,93.1794,55.054,0.51621,0.751128,61.6758,train
2782,0.0843702,4.6317,1842.98,2796.57,6297.98,101.854,20.3629,12.6713,20.3629,21.3411,1,40.5033,2.01197,train
2783,0.276452,1.92027,3111.82,4010.03,9290.76,150.088,22.6717,109.606,22.6794,36.9055,0.999939,10.7998,11.7973,train
2784,0.248399,4.20586,4012.55,3100.99,6564.26,250.209,27.9872,221.024,28.4557,44.9338,0.997892,6.58591,33.6708,train
2785,2.96476,0.402789,3567.99,2861.9,257.678,269.203,53.6055,49.2832,264.544,96.3586,0.198301,0.223535,191.259,train
2786,0.549219,0.0998025,1274.81,2130.59,4274.53,179.374,5.36588,37.0007,126.527,179.374,0.999999,20.1024,8.6561,train
2787,0.252044,1.12183,3773.49,3549.42,404.33,136.353,57.4683,25.0743,109.99,63.7655,0.334205,0.425124,62.0144,train
2788,0.412407,0.347996,3124.94,2086.93,581.459,275.069,40.6686,83.3062,210.428,155.377,0.489369,0.80064,143.271,train
2789,0.439744,3.59375,3546.53,2486.39,8316.08,184.634,20.9208,252.733,22.5808,49.2049,0.98986,5.3323,30.3909,train
2790,1.30739,0.078966,4100.79,1587.18,1759.82,203.96,32.6578,21.4698,199.955,203.96,0.999999,14.0411,12.2,train
2791,1.71533,2.78508,1425.27,1872.01,5480.58,188.219,11.7206,350.238,44.9609,78.8971,0.811667,2.24172,63.9053,train
2792,0.113515,3.13708,3900.64,2293.79,6825.47,244.883,11.0271,103.547,11.0272,25.417,1,15.415,15.1707,train
2793,2.83213,0.613897,3186.35,2340.63,869.482,235.94,23.1561,134.828,220.999,116.988,0.440974,0.605108,155.067,train
2794,0.208638,0.149537,1995.24,1851.35,14076.4,259.358,10.2003,68.978,93.6586,259.358,1,50.8457,4.90027,test
2795,0.250066,0.0733473,3243.1,4133.35,607.346,85.754,52.8766,7.97466,75.9207,79.1809,0.800072,2.00332,13.1303,train
2796,0.219573,0.0846963,1011.46,1659.34,7634.02,157.398,56.7672,14.1427,93.718,157.398,1,54.3193,1.85259,train
2797,3.9612,1.03307,2659.85,4000.35,1057.37,165.736,11.0574,138.59,152.583,44.5929,0.216807,0.255859,131.07,train
2798,3.44329,0.0666384,2552.09,2388.06,10640.7,267.431,29.9054,37.799,263.13,267.431,1,66.8654,3.5523,train
2799,0.68218,0.324256,3371.3,1952.82,159.851,148.914,6.38153,19.5778,140.401,37.2997,0.21692,0.252444,122.476,train
2800,3.09883,0.211373,2001.41,1579.35,133.38,128.784,44.3725,9.21044,127.299,71.9625,0.32685,0.399543,69.0539,train
2801,0.718573,2.75384,2479.67,3979.75,7771.47,149.521,31.0689,206.459,33.6517,49.9071,0.978195,4.36152,26.5663,train
2802,0.0538164,0.124082,1963.76,3404.33,17117,82.3877,42.9071,4.1724,42.9071,52.7845,1,161.966,0.243758,train
2803,0.33743,0.1069,3896.91,3939.21,533.771,191.167,11.8567,50.4308,152.815,131.616,0.667889,1.26756,94.4802,test
2804,0.122856,0.0820119,3636.1,3057.5,1768.3,88.7462,18.5704,17.2376,50.1588,87.314,0.979591,7.05201,9.74808,test
2805,0.332812,0.131968,1460.47,2689.61,8286.51,270.436,10.2476,92.306,80.5309,270.307,0.999503,23.3461,11.1393,train
2806,0.0508074,0.188717,4178.82,1923.57,719.999,182.117,22.7189,29.8309,41.6142,104.895,0.881459,3.39118,41.4319,train
2807,0.239352,3.52915,1490.81,4179.35,1665.9,138.776,49.3786,31.5723,50.2955,51.5192,0.989744,4.66862,18.9521,train
2808,0.635302,1.3482,1790.31,4112.82,1526.39,152.842,6.23926,117.669,49.387,27.4603,0.705684,1.34201,77.0897,train
2809,0.464524,3.61107,3200.08,1344.83,893.374,128.848,42.9748,54.5283,92.1664,54.2032,0.427163,0.600986,61.0364,train
2810,0.354402,0.150471,3495.21,2751.61,524.179,172.505,49.2507,33.9484,145.099,131.244,0.66524,1.26602,64.765,test
2811,3.97871,0.0939481,2487.45,3071.06,329.515,257.742,8.51482,48.6488,252.827,177.13,0.676551,1.14209,147.638,train
2812,0.198871,0.361852,2743.02,2510.94,13864.7,132.887,45.6804,47.5712,45.6817,98.0376,0.999984,25.4162,3.4311,test
2813,0.073059,1.0709,4141.06,2076.82,1033.87,245.525,58.5646,53.9934,67.0587,82.8415,0.954567,3.41729,52.2244,test
2814,0.275902,0.240271,1641.43,1472.37,17671.7,230.584,44.3378,65.8876,85.0963,230.583,0.999996,49.9529,3.72842,train
2815,2.8215,1.78379,1396.55,3717.46,328.101,113.323,32.4859,24.8698,107.012,36.2364,0.078077,0.0832666,75.7993,train
2816,4.62717,0.824979,1521.9,3452.24,390.267,207.312,23.2751,65.4858,198.013,46.2685,0.124939,0.137031,167.798,train
2817,4.33602,2.581,3335.23,3561.21,3921.18,285.395,12.8086,791.229,230.683,98.8912,0.315799,0.426609,201.783,train
2818,0.0528645,0.170247,2117.97,2392.58,688.912,110.959,28.7783,9.12413,29.4684,51.1781,0.991603,6.15288,13.2443,train
2819,1.6137,0.44185,3357.54,3261.68,135.51,243.663,36.6144,26.4711,238.777,54.9821,0.0887121,0.0940273,195.344,train
2820,1.03645,1.59457,3594.47,1876.11,294.355,147.953,44.8097,27.8863,140.468,54.1313,0.0903748,0.0983941,94.7368,train
2821,0.31939,0.283121,2961.36,3227.91,4271.42,265.008,18.2856,188.287,65.9364,224.314,0.835063,4.6739,44.0807,train
2822,0.158465,1.42758,4189.56,2852.48,475.556,291.025,27.0466,86.7972,160.286,48.3615,0.495263,0.71631,182.517,train
2823,1.80922,0.958086,1653.9,1600.92,4009.75,200.67,40.0467,207.165,131.436,175.112,0.840885,2.61423,51.6655,train
2824,1.35235,0.174489,1609.99,2379.52,791.447,256.72,27.5222,77.9965,220.896,215.374,0.819609,1.90618,98.5491,train
2825,0.0788326,0.237207,1348.61,1842.65,182.844,221.005,18.1515,16.8104,62.8862,56.6113,0.779473,1.71984,91.9384,train
2826,0.121872,0.400511,3097.6,3135.27,120.806,90.3612,35.8836,5.4288,75.9806,40.2069,0.263972,0.320007,44.9382,train
2827,0.190245,3.24003,1032.64,3154.85,18548,254.929,7.43737,48.6211,7.43737,12.194,1,94.4131,2.62137,train
2828,2.03507,0.346799,2122.05,3341.97,157.898,94.8866,40.3471,7.92078,93.0525,47.1813,0.125307,0.136238,50.1638,train
2829,0.299465,0.714111,1360.97,3825.8,251.685,93.5652,5.02132,16.1753,53.8775,10.9419,0.448226,0.617534,64.268,train
2830,0.870992,0.201947,3649.63,3994.98,12038,276.497,32.2731,197.031,214.514,276.495,0.999989,14.9212,16.3674,train
2831,3.89717,0.295121,3404.32,2402.83,905.445,157.611,35.4495,61.7452,152.957,122.522,0.71276,1.27684,68.1932,train
2832,0.0642318,0.967826,3496.66,1114.92,1056.26,269.622,34.0223,51.8985,38.548,82.119,0.980791,4.70291,49.1343,train
2833,0.81142,2.08555,3033.42,3379.12,296.367,282.82,15.9773,73.1076,253.119,26.3511,0.111308,0.120407,246.679,train
2834,0.0836026,0.2315,2423.54,2798.81,4566.72,107.018,32.2427,15.1506,32.2428,55.6261,1,22.539,3.31762,train
2835,2.70897,0.149994,1622.39,1612.01,214.914,258.597,8.28747,35.2297,250.581,153.99,0.582089,0.888839,163.925,train
2836,1.36229,0.20252,2211.36,1589.08,118.24,193.057,23.5482,16.5329,187.569,74.9213,0.30307,0.367408,139.826,train
2837,1.16782,1.25167,2000.35,3301.5,250.121,250.08,58.114,44.2949,231.118,68.8329,0.0987753,0.10707,177.094,train
2838,4.6737,0.372543,3839.82,3698.39,5030.22,95.0085,57.493,50.0446,92.2199,93.8149,0.968185,3.65089,9.94879,train
2839,0.0821287,0.0824672,3716.19,2386.47,598.359,176.323,28.7521,24.5568,95.8633,153.529,0.845537,3.04035,41.0402,train
2840,0.07548,0.667667,2428.24,3043.61,830.611,189.745,32.0425,28.4777,34.3694,46.0562,0.985245,4.53185,34.2853,train
2841,0.152851,2.53296,3042.94,2229.91,422.44,199.882,50.7195,40.6858,112.407,57.9227,0.58644,0.908246,96.3116,train
2842,0.397527,0.698465,3992.11,3338.85,2157.94,258.512,39.7981,218.684,120.712,133.57,0.630044,1.35979,101.339,train
2843,2.24651,0.422834,1272.82,2523.84,453.751,199.765,37.9935,56.5579,179.985,90.9918,0.327613,0.425193,124.645,train
2844,0.401063,0.12291,2509.24,3124.16,1113.41,104.742,8.19783,32.9978,71.953,94.1316,0.890098,2.89958,29.6366,train
2845,1.38187,0.115636,3505.18,2727.37,2980.35,198.041,19.7172,56.2324,186.431,198.016,0.999864,9.44996,18.8677,train
2846,0.164781,0.129823,1670.99,1056.83,233.397,137.673,43.9871,9.36701,103.654,112.259,0.728733,1.70113,40.1333,train
2847,0.279519,0.312594,1082.09,3134.22,3331.82,174.796,38.9091,41.0871,38.9554,80.8459,0.999659,11.0155,12.3317,train
2848,1.00581,0.266889,2519.01,4106.04,3474.19,224.34,29.938,191.493,148.76,204.68,0.898873,3.17029,55.1186,train
2849,1.55041,1.405,2936.06,2131.52,1142.43,165.896,10.1349,135.049,136.229,55.2296,0.289511,0.381471,118.212,train
2850,0.18997,0.10721,2888.26,2707.67,264.742,200.611,30.6541,26.2733,152.727,121.161,0.532528,0.911993,99.2408,train
2851,1.75259,0.0613951,2695.06,4192.86,4287.2,196.878,40.8713,40.1595,188.376,196.878,1,16.6544,9.36731,train
2852,1.41768,0.0545088,2731.5,2099.6,399.102,242.95,46.7134,21.7189,237.341,236.486,0.967063,3.48723,54.4194,train
2853,0.736404,0.176894,3398.13,4043.88,494.336,95.7763,17.4019,26.4548,85.2046,54.3841,0.471865,0.691052,53.5157,test
2854,0.413614,0.521236,2666.11,1411.09,193.12,220.071,23.6742,31.1018,191.867,65.9601,0.215309,0.262566,161.049,train
2855,0.0717514,0.226149,3332.62,3414.77,1007.82,201.856,41.003,36.9914,47.1582,88.904,0.961734,4.21472,36.7042,train
2856,0.258224,0.360515,2935.41,1943.53,240.447,227.673,32.3109,35.3124,181.086,82.7088,0.257972,0.343166,146.862,test
2857,0.295025,0.13995,3361.34,2197.67,2816.43,235.157,42.6405,59.1371,175.523,234.917,0.998754,9.15723,20.9972,train
2858,0.820922,1.98982,2113.85,2024.51,5251.82,262.486,36.1236,349.551,61.0506,122.895,0.88988,3.02646,66.5581,test
2859,2.54841,1.02425,1737.4,3090.65,6905.31,98.8473,36.8269,147.552,65.5219,83.4383,0.751549,2.18137,21.368,train
2860,2.46723,0.181653,3348.32,1260.91,1229.71,287.435,44.3858,55.3773,280.731,286.157,0.994741,5.36879,45.0327,test
2861,0.0546538,3.89007,2192.43,3260.29,13196,238.079,17.459,26.4357,17.459,19.5434,1,110.128,2.00331,train
2862,1.70458,3.33494,3196.92,1970.18,16228.5,201.67,6.5619,845.388,46.5365,135.228,0.795116,2.97803,52.0928,train
2863,0.594281,2.25147,3114.15,1507.44,137.336,101.145,41.4944,7.74727,96.959,43.7771,0.070178,0.0742084,56.411,train
2864,0.632464,0.236572,1397.81,1742.47,327.534,175.619,14.3016,33.0754,138.206,94.5391,0.49739,0.794564,100.983,train
2865,0.117044,0.230972,2440.24,1167.3,1825.34,247.554,50.1627,47.4556,81.4024,226.176,0.891694,6.77019,25.9982,train
2866,0.288174,0.318178,2766.28,2440.18,331.075,242.579,27.5593,50.1012,179.73,92.0886,0.300109,0.426418,151.329,train
2867,0.0516292,1.4898,1691.69,3102.24,204.484,271.264,29.7457,19.0092,53.6198,33.8587,0.90115,2.34122,92.9619,test
2868,3.27828,0.244469,3217.45,1571.59,445.749,256.654,47.3558,54.774,251.461,189.921,0.681155,1.16019,122.881,test
2869,0.196428,2.02786,2085.21,3266.86,334.019,147.453,31.7899,26.0816,83.7763,35.7269,0.550536,0.815487,78.0841,train
2870,0.211008,0.43221,2812.44,1409.79,6789.92,163.333,40.6379,67.7319,49.1999,151.797,0.930218,11.4415,9.97537,train
2871,2.98969,0.236983,1299.51,1450.01,4163.56,97.9827,38.7459,20.3551,92.7435,97.9818,0.999985,12.1165,4.88886,train
2872,2.07257,0.20945,1192.17,1679.35,5064.24,253.587,11.7081,85.0782,219.154,253.586,0.999996,14.3977,16.7998,train
2873,0.247114,0.637692,2056.24,2245.94,18936.6,171.149,10.0766,81.8449,10.0766,67.2221,1,37.2676,4.32205,train
2874,0.118119,0.437041,2477.21,3573.81,11367.4,105.632,8.58892,28.3952,8.58892,26.7688,1,38.8489,2.49796,train
2875,0.0625212,1.44471,3801.65,3118.8,2962.37,222.152,58.7246,38.8436,58.7257,67.3454,0.999993,12.4635,13.1124,train
2876,0.949874,4.20372,1004.2,1514.62,1254.77,103.181,33.0339,47.3628,53.5275,40.4727,0.707848,1.31546,37.7463,train
2877,0.539294,0.354812,3247.13,1752.68,169.159,265.51,23.5147,34.4904,245.814,78.9769,0.229187,0.272016,203.894,train
2878,0.112535,0.0645964,3295.44,2261.79,1723.78,106.851,10.392,14.0863,68.8674,106.805,0.999524,11.7983,8.17179,test
2879,0.0529646,0.166836,2041.91,2301.76,1857.62,176.643,51.4902,13.5351,51.4906,86.7362,0.999997,17.1764,7.28625,test
2880,0.0639039,0.102447,3515.91,1959.85,4017.34,131.593,46.9995,16.7441,57.0692,130.395,0.985832,20.0086,4.16795,test
2881,0.116315,2.15636,4077.33,4056.84,14872,224.909,17.1977,98.5087,17.1977,28.4584,1,31.3585,6.62378,train
2882,0.304534,0.261569,3982.02,1155.94,380.611,206.122,44.2042,33.1392,178.794,153.807,0.676902,1.25881,87.0683,test
2883,1.95779,0.0740882,2016.57,3419.07,441.55,254.747,54.2423,41.371,244.268,217.562,0.814544,1.7431,93.6951,train
2884,0.0678682,0.0575627,1267.16,1982.79,701.601,233.995,32.2468,16.7136,39.6501,178.684,0.963304,8.15817,23.8221,train
2885,1.22693,0.137355,1226.33,3586.02,17587.5,299.906,33.5506,131.196,212.711,299.906,1,35.7064,7.4596,train
2886,0.105627,2.12098,4018.62,2850.37,424.346,105.952,16.4304,23.655,50.2245,20.3432,0.622504,0.999694,55.7446,train
2887,0.92378,0.211305,2767.93,1675.66,10392.6,217.303,41.122,62.3814,192.907,217.303,1,29.3515,6.00247,train
2888,0.287918,0.0520993,1286.32,1199.99,1354.5,225.624,30.1308,12.222,192.623,225.624,1,21.6655,9.02326,train
2889,0.336267,2.05955,3554.28,3785.45,2440.3,226.669,13.8169,215.095,46.7016,41.4062,0.845505,2.04178,88.1427,train
2890,0.334,3.15962,3098.5,1263.24,137.838,280.004,31.882,31.5309,249.536,39.7818,0.122793,0.13319,228.753,train
2891,1.55876,2.02749,3127.77,2613.4,1237.8,199.724,52.4356,146.581,169.659,80.0993,0.204123,0.253884,118.42,train
2892,1.27391,0.462617,3142.3,1968.33,3875.59,195.536,22.4516,153.024,157.309,190.502,0.970916,4.25617,39.484,train
2893,0.643408,0.758608,2761.36,2224.17,1238.89,238.913,51.3587,135.416,162.695,131.616,0.427916,0.73426,109.304,train
2894,0.259264,0.230551,1919.71,1562.45,12411.3,237.467,25.9051,76.2084,84.3496,237.463,0.99998,34.4542,6.14027,train
2895,4.29885,2.94999,1488.55,1223.94,182.078,100.304,22.0472,13.7076,98.1617,25.8436,0.048513,0.0504283,75.2843,train
2896,0.068109,1.60305,1900.03,1903.36,1625.7,135.726,57.7011,10.097,57.7015,61.0103,0.999994,12.5625,6.21086,test
2897,0.356687,0.169982,1852,2890.75,5412.14,210.517,17.6238,93.2708,69.3224,207.439,0.984045,11.0142,17.2336,train
2898,0.733395,2.79223,3900.15,3253.33,197.894,200.773,6.31986,36.8003,187.907,10.371,0.0661635,0.0691854,185.96,test
2899,0.0500876,2.11135,2664.16,4037.69,526.688,235.504,11.7905,29.2487,16.3161,15.2215,0.979771,3.94695,55.5333,train
2900,0.0554804,0.215383,2945.97,2814.73,342.004,154.593,53.9113,13.687,70.8518,76.488,0.831743,2.09249,40.02,train
2901,2.84249,1.79717,1946.37,1771.65,1158.66,296.831,26.2058,243.326,252.851,102.628,0.282393,0.363907,210.006,test
2902,0.647915,0.505836,4122.33,1872.94,7417.17,131.975,56.404,71.3,105.28,131.662,0.995863,7.82896,9.61282,train
2903,4.80411,0.160139,3183.17,2992.07,9846.27,80.7145,50.2053,14.6184,79.7585,80.7145,1,20.5495,1.48466,test
2904,0.109013,0.675019,3844.95,3580.85,8974.86,116.728,58.3503,24.4689,58.3503,68.4734,1,21.4121,2.72638,train
2905,1.60993,0.248561,2457.57,1024.96,2702.79,160.719,41.3256,30.4159,153.032,160.714,0.999954,10.609,11.2535,test
2906,0.782245,0.782126,2806.18,3800.57,15032.1,247.663,34.5791,444.473,45.1805,184.106,0.950248,6.84796,29.5683,test
2907,1.15056,3.65064,3163.6,1233.74,7467.83,98.7296,32.8726,171.497,51.6138,70.9498,0.715425,2.05165,22.9648,test
2908,2.6245,2.11686,1673.4,4096.22,416.12,123.096,14.2807,42.2566,113.474,19.154,0.088422,0.0947487,101.549,train
2909,1.89707,0.111254,4002.89,1691.3,145.025,257.492,53.3136,20.5408,254.787,162.479,0.534657,0.770742,141.637,train
2910,2.37681,4.25048,1792.97,2015.62,662.031,104.905,6.09501,58.5725,91.1601,12.9317,0.139101,0.15535,88.474,test
2911,0.560027,3.12242,3821.32,3950.37,11305.6,115.586,14.2417,214.599,15.3077,31.6397,0.989482,5.28287,18.9817,train
2912,0.246447,0.965449,1909.98,2975.73,319.003,183.307,38.1589,32.5849,114.082,49.5011,0.476926,0.677707,102.146,train
2913,1.15161,0.18429,1462.79,3394.76,108.709,259.449,18.7088,23.3637,245.579,56.0536,0.155125,0.173762,214.919,test
2914,0.206904,0.142137,3861.25,3888.76,728.069,224.054,10.0961,73.2044,132.424,142.536,0.619002,1.31721,100.546,train
2915,0.638314,0.0672644,1148.85,2070.43,897.909,194.015,6.47093,26.0045,158.554,193.195,0.995628,6.44742,28.9611,train
2916,4.60671,0.955077,3731.4,3188.67,587.561,287.299,38.0821,131.25,279.664,81.1797,0.172932,0.192932,223.382,train
2917,0.900791,0.445675,2738.4,1063.76,13652.4,143.983,33.8475,52.2143,122.816,143.983,1,28.7971,3.82454,train
2918,0.0596526,4.004,2023.52,3810.55,1941.6,165.662,53.4837,13.5409,53.4837,54.3712,1,16.0851,6.97409,train
2919,1.60321,0.101451,1953.83,1183.97,111.448,292.691,25.7153,19.2309,286.551,185.82,0.599697,0.927849,172.555,train
2920,0.0880589,3.13051,3826.85,4125.77,12780,187.027,32.1514,52.1911,32.1514,36.1922,1,37.9241,4.08382,train
2921,2.8848,1.65441,3537.44,2914.32,15545.2,299.544,36.2831,1135.55,188.268,271.802,0.894621,3.22414,73.0485,train
2922,0.094532,1.43934,2024.9,2884.71,11728.6,101.323,13.8968,16.735,13.8968,17.9273,1,61.2723,1.42686,train
2923,4.011,1.81438,2141.95,2235.23,2144.57,297.546,17.4931,430.318,247.459,123.599,0.378878,0.528799,200.655,train
2924,3.411,0.29923,3625.99,3015.82,1167.84,182.734,29.6921,98.6673,174.757,139.028,0.714418,1.29411,84.4871,test
2925,0.601618,0.588665,1163.06,2672.94,341.141,140.72,56.5407,21.1424,110.505,69.9775,0.358942,0.487543,61.9753,train
2926,0.23373,0.319522,1706.78,1166.14,15456.1,221.77,20.5009,74.6532,34.6341,220.854,0.99545,41.4809,4.83,train
2927,0.504798,0.434922,1855.35,1280.19,10018.7,142.307,38.4529,57.8081,80.5841,142.278,0.999725,17.994,5.76999,train
2928,0.330441,2.92247,2451.76,3125.82,934.963,231.263,30.0151,109.477,96.1335,41.9993,0.671459,1.15405,117.092,train
2929,3.63886,0.120913,3803.43,3857.58,225.798,205.57,58.1787,26.2388,203.674,114.433,0.381666,0.484095,116.205,train
2930,0.417133,0.461264,3268.43,3963.54,2514.04,244.081,44.2938,191.137,103.886,148.841,0.701723,1.844,76.0278,train
2931,0.103266,4.96302,3450.21,2450.19,408.189,185.449,49.3366,32.8636,93.2109,52.0391,0.677661,1.14567,80.5106,test
2932,2.56227,0.127104,3797,3649.59,741.747,132.648,19.4145,41.5019,128.383,108.882,0.79011,1.59901,55.9515,train
2933,0.0613547,0.927794,1907.45,4068.63,332.013,209.985,36.9961,18.9872,47.7439,42.026,0.93787,2.83697,57.1881,train
2934,0.062651,0.244045,2473.85,3360.63,1750.75,174.72,44.5995,20.1655,44.6106,69.1872,0.999915,11.296,11.5182,test
2935,0.163084,1.79077,2209.43,1634.95,345.748,171.939,39.0525,28.7672,92.1018,48.878,0.600792,0.959549,83.2027,train
2936,3.24968,0.0731367,2853.53,1540.61,1317.68,90.9936,29.6034,6.9171,90.2476,90.993,0.999991,11.6945,5.24945,train
2937,4.04648,0.11119,1519.94,2321.36,8762.81,226.774,48.456,46.0257,219.29,226.774,1,33.9498,5.25239,train
2938,1.62433,0.0692671,1365.29,2054.97,1669.32,299.036,25.2879,38.9651,281.466,299.031,0.999984,11.7276,23.3419,train
2939,0.859121,3.31009,3823.8,1505.93,887.982,273.672,22.9505,181.754,218.345,59.4126,0.22067,0.270305,204.682,train
2940,4.42221,0.830975,4112.62,1631.07,677.886,234.26,22.2229,111.727,228.117,104.655,0.388764,0.500145,164.817,train
2941,0.292625,3.86899,2002.46,1760.83,1808.68,194.286,14.8342,99.4019,24.6496,29.425,0.945304,3.08664,54.9582,train
2942,0.114264,0.113672,1325.06,3260.18,474.184,217.795,54.4983,22.2731,70.6867,114.6,0.900865,3.13186,46.9715,train
2943,0.137241,0.107856,3564.8,1342.02,10364.8,255.017,49.0155,29.8177,194.069,255.017,1,71.6075,2.87681,train
2944,1.04325,0.511649,2128.44,1573.14,2388.76,137.992,8.82252,93.3972,95.9305,124.859,0.898326,2.96778,39.0986,train
2945,1.12474,0.0554972,3626.19,1080.67,1202.85,87.0368,55.0566,1.91798,86.5666,87.0368,1,20.0562,1.59453,train
2946,0.699546,0.0805569,1675.8,2095.88,217.65,157.307,27.1996,15.4165,144.157,118.51,0.701804,1.28911,70.832,train
2947,0.273787,1.52707,4060.93,2447.56,6368.57,208.488,20.1838,206.718,22.5617,75.4914,0.987372,5.728,32.4591,train
